,Date,Low,High,Close,Open,Volume
8499,2014-08-25,22.432436873342517,22.629562222535185,22.49002456665039,22.545396893723147,161080000.0
8498,2014-08-22,22.19102086948269,22.474526997161455,22.441303253173828,22.213169468864503,176736000.0
8497,2014-08-21,22.173295002139206,22.357131535353535,22.277395248413086,22.275179882156593,133912000.0
8496,2014-08-20,22.13786062126547,22.390358353801005,22.275184631347656,22.24639162319174,210796000.0
8495,2014-08-19,21.99831930647013,22.2995449183855,22.266321182250977,22.01825422408261,277596000.0
8494,2014-08-18,21.70152928527673,22.00939937537137,21.962886810302734,21.814487647659224,190288000.0
8493,2014-08-15,21.45345419744167,21.748035378375462,21.701522827148438,21.683803277205964,195804000.0
8492,2014-08-14,21.44017105791807,21.610717124249696,21.595212936401367,21.55756015017396,112464000.0
8491,2014-08-13,21.271835925843185,21.537622451782227,21.537622451782227,21.296199887867708,127664000.0
8490,2014-08-12,21.176596099247046,21.45788681973581,21.256332397460938,21.271836583789774,135180000.0
8489,2014-08-11,21.00604818216971,21.280696180286014,21.260761260986328,21.10128866590707,146340000.0
8488,2014-08-08,20.660527707255415,21.001621532307148,20.983901977539062,20.87758802859006,167460000.0
8487,2014-08-07,20.842148270004724,21.251903244735338,20.926315307617188,21.025984842881766,186844000.0
8486,2014-08-06,20.87342765665803,21.043131263794546,20.928525924682617,20.882243581317848,154232000.0
8485,2014-08-05,20.796293569909533,21.087212401916663,20.96379280090332,21.0166866754139,223732000.0
8484,2014-08-04,20.974802890712315,21.285557849805894,21.067367553710938,21.239275518306584,159832000.0
8483,2014-08-01,20.895463548656473,21.294376093771923,21.186382293701172,20.915299796584645,194044000.0
8482,2014-07-31,21.010074680816313,21.47730697788489,21.069580078125,21.41339445840982,227372000.0
8481,2014-07-30,21.525794734421268,21.75279936957543,21.63158416748047,21.69549837140661,132040000.0
8480,2014-07-29,21.6536195557099,21.91588785226539,21.682270050048828,21.89164447956871,172572000.0
8479,2014-07-28,21.49935151429704,21.871814778101353,21.823328018188477,21.558856922347974,221272000.0
8478,2014-07-25,21.298792232369806,21.563263319305946,21.52579689025879,21.34507458851032,173876000.0
8477,2014-07-24,21.250297122001992,21.4486511999773,21.384737014770508,21.38694141604398,182916000.0
8476,2014-07-23,20.97480706198214,21.57207205124963,21.420001983642578,21.029905326838538,371672000.0
8475,2014-07-22,20.74339393476244,20.913095839027964,20.875629425048828,20.866813501501003,220788000.0
8474,2014-07-21,20.65524097260861,20.937343862991217,20.70372772216797,20.93513946124783,156316000.0
8473,2014-07-18,20.500964825351925,20.880041215351188,20.81171989440918,20.6332020266751,199952000.0
8472,2014-07-17,20.401788088239073,20.999053154923786,20.51639175415039,20.943954882925574,229192000.0
8471,2014-07-16,20.880037149317598,21.400164883407378,20.888853073120117,21.371514392148345,213585200.0
8470,2014-07-15,20.9439555212173,21.34507088633011,21.007869720458984,21.334052240474154,181911600.0
8469,2014-07-14,21.080600665049307,21.353887642306358,21.256914138793945,21.126883014962246,171240000.0
8468,2014-07-11,20.906486759921197,21.133491353043194,20.985828399658203,21.016683294948628,136072000.0
8467,2014-07-10,20.611162803016487,21.05856222648308,20.9461612701416,20.66405835980423,158744000.0
8466,2014-07-09,20.88445689624208,21.146723620576697,21.023303985595703,21.034324316490327,145744000.0
8465,2014-07-08,20.69931277169675,21.334045768029593,21.014474868774414,21.21723605084058,260888000.0
8464,2014-07-07,20.738987403571308,21.155530168398833,21.151123046875,20.747803328084643,225872000.0
8463,2014-07-03,20.54063178905585,20.738985872296148,20.72355842590332,20.644216792607203,91567200.0
8462,2014-07-02,20.516393469185697,20.730175051444018,20.60234832763672,20.688301504621784,113860000.0
8461,2014-07-01,20.52521280908494,20.732382901643003,20.61116600036621,20.61116600036621,152892000.0
8460,2014-06-30,20.295995743659827,20.657441902870637,20.48112678527832,20.298200145032766,197929200.0
8459,2014-06-27,20.005078125430767,20.27616234003923,20.27175521850586,20.01609845146271,256116000.0
8458,2014-06-26,19.791299407021693,20.066790759115726,20.03373146057129,19.91692339631794,130516000.0
8457,2014-06-25,19.758239744597976,19.989651467215687,19.914718627929688,19.881659329994086,147476000.0
8456,2014-06-24,19.877248716073503,20.218856917482594,19.897083282470703,20.00066827978616,156144000.0
8455,2014-06-23,19.967613674140868,20.192415568197088,20.0183048248291,20.126296968423883,174776000.0
8454,2014-06-20,20.03373386104815,20.39738282567848,20.035938262939453,20.24310664114072,403592000.0
8453,2014-06-19,20.1307063753076,20.342285246010572,20.245311737060547,20.340080844043698,142112000.0
8452,2014-06-18,20.13290927685977,20.340079328189546,20.31583595275879,20.33567052458437,134056000.0
8451,2014-06-17,20.232084840350105,20.430437261528162,20.293794631958008,20.34448409729348,118904000.0
8450,2014-06-16,20.15494332935243,20.441454960960172,20.32023811340332,20.16816805547304,142244000.0
8449,2014-06-13,20.029316062358895,20.373130299962888,20.117473602294922,20.320234767122137,218100000.0
8448,2014-06-12,20.254128982400182,20.743402000013194,20.3400821685791,20.725770146062096,218996000.0
8447,2014-06-11,20.600137319937794,20.884444537822187,20.68609046936035,20.74559584916619,182724000.0
8446,2014-06-10,20.622183473753424,20.948366020167857,20.772050857543945,20.877840291411495,251108000.0
8445,2014-06-09,20.22106911820481,20.690505866792833,20.650835037231445,20.430441913327304,301660000.0
8444,2014-06-06,20.29095676637059,20.504738268495228,20.32558822631836,20.46191807238774,349938400.0
8443,2014-06-05,20.232406434724442,20.44524307686367,20.381643295288086,20.34543628131106,303805600.0
8442,2014-06-04,20.027747153331134,20.39863811687509,20.301979064941406,20.069622373464327,335482000.0
8441,2014-06-03,19.780282188607604,20.110557428920227,20.07277488708496,19.786893713062266,292709200.0
8440,2014-06-02,19.59924817498014,19.98745501829136,19.792879104614258,19.960063932774847,369350800.0
8439,2014-05-30,19.800750331781842,20.281521900068007,19.929838180541992,20.086631549407667,564020800.0
8438,2014-05-29,19.7651638921642,20.051675539416948,20.004762649536133,19.767682727613714,376474000.0
8437,2014-05-28,19.639543662418994,19.830026846320713,19.646785736083984,19.710069386990778,315481600.0
8436,2014-05-27,19.382944276173692,19.705032445690172,19.697792053222656,19.390815218380023,348866000.0
8435,2014-05-23,19.094549242788677,19.354613244691823,19.335721969604492,19.119107059669002,232209600.0
8434,2014-05-22,19.019928701400467,19.20096544356999,19.119733810424805,19.098639816680105,200760000.0
8433,2014-05-21,18.955694878070126,19.101782304937394,19.08950424194336,19.01142201635393,196859600.0
8432,2014-05-20,18.91382159723476,19.092339472587764,19.03913116455078,19.03283407462541,234836000.0
8431,2014-05-19,18.806772548728883,19.121620315764787,19.03535270690918,18.82314498235966,317755200.0
8430,2014-05-16,18.431156328806736,18.813065925623846,18.812437057495117,18.532851367377322,276256400.0
8429,2014-05-15,18.514279623476515,18.783788339930922,18.538837432861328,18.72396850927881,230846000.0
8428,2014-05-14,18.630777816287107,18.808981296781372,18.697839736938477,18.652502360950642,166404000.0
8427,2014-05-13,18.598027107931543,18.718926167891407,18.694368362426758,18.638955662728875,159737200.0
8426,2014-05-12,18.4941218594926,18.691216490329793,18.665084838867188,18.49695680990544,213208800.0
8425,2014-05-09,18.271530775001054,18.457921262622918,18.43556785583496,18.404082408106326,291597600.0
8424,2014-05-08,18.46264615132555,18.71483914542245,18.512706756591797,18.520892133000373,230297200.0
8423,2014-05-07,18.401741536850885,18.701063930477982,18.545766830444336,18.637192032776955,282864400.0
8422,2014-05-06,18.610883712768555,18.923980933316646,18.610883712768555,18.842262466786668,374564400.0
8421,2014-05-05,18.472804604490605,18.817214024759423,18.815959930419922,18.477188918301504,287067200.0
8420,2014-05-02,18.463736167084452,18.604318555736093,18.5535945892334,18.546081723517343,191514400.0
8419,2014-05-01,18.358839251417272,18.62309367482503,18.519145965576172,18.535425783757574,244048000.0
8418,2014-04-30,18.46655206614247,18.768066599922538,18.475631713867188,18.55547241728521,456640800.0
8417,2014-04-29,18.457473521519592,18.66004833336011,18.545766830444336,18.589914320970085,337377600.0
8416,2014-04-28,17.92644919885006,18.652839101025933,18.60086441040039,17.93427809250604,669485600.0
8415,2014-04-25,17.657507559734114,17.908923515377573,17.907360076904297,17.675352495976703,390275200.0
8414,2014-04-24,17.55637870253521,17.846621490600157,17.77680015563965,17.79057680998249,759911600.0
8413,2014-04-23,16.420451802865873,16.629603066376735,16.429845809936523,16.564791440520843,394940000.0
8412,2014-04-22,16.484643541377054,16.651525172880604,16.6474552154541,16.541313601829618,202563200.0
8411,2014-04-21,16.405108230286572,16.661222812366624,16.6308536529541,16.448315976086572,182548800.0
8410,2014-04-17,16.25607255186751,16.52408597334,16.435791015625,16.281121004003158,284334400.0
8409,2014-04-16,16.09765012756366,16.31525402277525,16.25012969970703,16.220071548078554,214765600.0
8408,2014-04-15,16.00966823641142,16.332472292529534,16.217252731323242,16.289578898861873,266490000.0
8407,2014-04-14,16.193771547464575,16.348754285888834,16.33372688293457,16.340614372949993,205674000.0
8406,2014-04-11,16.191569823909795,16.369723117233953,16.268905639648438,16.249804947255303,271717600.0
8405,2014-04-10,16.38037471163148,16.6643552898908,16.39008140563965,16.615510804331347,239652000.0
8404,2014-04-09,16.34436105229021,16.609555164030432,16.604232788085938,16.36377275896305,206169600.0
8403,2014-04-08,16.24041681134992,16.472737006081573,16.388826370239258,16.44361860082554,243888400.0
8402,2014-04-07,16.340296603865006,16.6223976731002,16.3897647857666,16.532224922782216,289850400.0
8401,2014-04-04,16.612383531545717,16.907321606731074,16.651206970214844,16.90137385191386,275251200.0
8400,2014-04-03,16.83342655587087,16.98559171221968,16.86943244934082,16.950838241273715,162344000.0
8399,2014-04-02,16.915454919500686,17.016272407783163,16.987154006958008,16.98183163014473,180420800.0
8398,2014-04-01,16.806194005420764,16.965875445596563,16.958986282348633,16.83719022365544,200760000.0
8397,2014-03-31,16.779893067606285,16.932687016185827,16.805255889892578,16.88321713898778,168669200.0
8396,2014-03-28,16.72729483910467,16.874137704122738,16.80901336669922,16.854725979647178,200564000.0
8395,2014-03-27,16.75453269558299,16.954289992333806,16.827796936035156,16.907950339346225,222031600.0
8394,2014-03-26,16.87162853403965,17.189110193203206,16.900432586669922,17.11146165076783,299768000.0
8393,2014-03-25,16.894479160630738,17.087348884306586,17.063552856445312,16.95428275394523,282293200.0
8392,2014-03-24,16.752653140373354,16.922979330565454,16.8819637298584,16.857855004227744,355700800.0
8391,2014-03-21,16.47930920670425,16.711627692662944,16.68407440185547,16.654643313646805,374046400.0
8390,2014-03-20,16.51124838079313,16.67781723639409,16.553516387939453,16.59077470486462,208398400.0
8389,2014-03-19,16.56290976411776,16.789593244522123,16.633670806884766,16.664981372738826,224756000.0
8388,2014-03-18,16.443933396946544,16.65590049902445,16.63805389404297,16.46584995756608,209647200.0
8387,2014-03-17,16.46428717745857,16.593283386223863,16.49215316772461,16.522211316000778,199544800.0
8386,2014-03-14,16.37505643166208,16.622091437968603,16.42797088623047,16.55634006547569,237199200.0
8385,2014-03-13,16.567922099833726,16.896675569220495,16.614574432373047,16.82716861011675,257742800.0
8384,2014-03-12,16.656841921090724,16.82434887149797,16.801179885864258,16.735430197346417,199326400.0
8383,2014-03-11,16.675312374310405,16.867867762951537,16.784896850585938,16.764859759838718,279224400.0
8382,2014-03-10,16.54224547108473,16.698482267005485,16.62302589416504,16.542872518459085,178584000.0
8381,2014-03-07,16.470549320396497,16.656217245182837,16.607999801635742,16.62835125486822,220729600.0
8380,2014-03-06,16.534731572359636,16.73323638533845,16.61770248413086,16.681574368206576,185488800.0
8379,2014-03-05,16.566981822048287,16.742943044162267,16.668113708496094,16.623028160071097,200062800.0
8378,2014-03-04,16.524398554964147,16.67687808014077,16.63304328918457,16.625530425718377,259140000.0
8377,2014-03-03,16.369103516389607,16.61457335964848,16.52408790588379,16.388202545345152,238781200.0
8376,2014-02-28,16.347499777616786,16.680324856583013,16.476497650146484,16.565416322112778,371968800.0
8375,2014-02-27,16.157449458349987,16.556024230058867,16.521270751953125,16.191577561128,301882000.0
8374,2014-02-26,16.143356497095958,16.43766909630968,16.198148727416992,16.394148668497014,276217200.0
8373,2014-02-25,16.312432743602784,16.58075719988737,16.34562110900879,16.57480944617167,231952000.0
8372,2014-02-24,16.35689547353273,16.591718913524254,16.517513275146484,16.37975177329806,288909600.0
8371,2014-02-21,16.42514606373135,16.737305288213875,16.445497512817383,16.68157331893958,278784800.0
8370,2014-02-20,16.562909673132225,16.81338918220971,16.630226135253906,16.687835903982563,305858000.0
8369,2014-02-19,16.730420554345166,17.123045904834132,16.824975967407227,17.056042121202353,313768000.0
8368,2014-02-18,17.082972665363272,17.257681509248062,17.094871520996094,17.095184208742488,260251600.0
8367,2014-02-14,16.945206434149174,17.094554086566657,17.032245635986328,16.98465524305053,272924400.0
8366,2014-02-13,16.725727207065503,17.059177743397658,17.04602813720703,16.74012923632795,307398000.0
8365,2014-02-12,16.695664470430334,16.89354222526183,16.779573440551758,16.81182374060022,308100800.0
8364,2014-02-11,16.578566606842795,16.83687337805753,16.78083038330078,16.613321757995053,282256800.0
8363,2014-02-10,16.218500226802103,16.656525383175037,16.56259536743164,16.23916436207032,345559200.0
8362,2014-02-07,16.19909110789856,16.37286015993485,16.271102905273438,16.324330034192705,370280400.0
8361,2014-02-06,15.89945273434617,16.077607755265102,16.04660987854004,15.969901086072552,257765200.0
8360,2014-02-05,15.75629064300681,16.037336390704535,15.953614234924316,15.765939576166177,328344800.0
8359,2014-02-04,15.647674360933404,15.856202753268716,15.835349082946777,15.743846249276865,376681200.0
8358,2014-02-03,15.539992723064449,15.802364079025253,15.609396934509277,15.64301114521575,401464000.0
8357,2014-01-31,15.36102750615233,15.609393298678953,15.580448150634766,15.411758806454195,464797200.0
8356,2014-01-30,15.459062732221517,15.764073752648427,15.554922103881836,15.640823377093769,678501600.0
8355,2014-01-29,15.5188266385759,15.791157732919967,15.585119247436523,15.684715236462415,502810000.0
8354,2014-01-28,15.626196076367355,16.028623966655427,15.76407527923584,15.834413602195005,1065523200.0
8353,2014-01-27,16.98567682886385,17.267344325368015,17.133512496948242,17.120130311412353,554878800.0
8352,2014-01-24,16.954553866199788,17.292866712279512,16.995637893676758,17.242446236918973,429354800.0
8351,2014-01-23,16.9564172460792,17.320251051637797,17.310291290283203,17.116080930398002,403239200.0
8350,2014-01-22,17.0497959331727,17.344845683707195,17.164953231811523,17.146278670962126,379985200.0
8349,2014-01-21,16.819786989915418,17.12012902028322,17.089006423950195,16.837527401721783,328526800.0
8348,2014-01-17,16.80360469473185,17.18237824664594,16.82756996154785,17.164016178223385,426739600.0
8347,2014-01-16,17.170239939311365,17.33115030564298,17.250228881835938,17.270459237787698,229278000.0
8346,2014-01-15,17.169626407281086,17.43542192859092,17.347030639648438,17.22751673432025,391638800.0
8345,2014-01-14,16.73389052254373,17.01618139544124,17.005599975585938,16.75132011233366,332561600.0
8344,2014-01-13,16.491743522462873,16.884522492813755,16.673816680908203,16.492677665690824,378492800.0
8343,2014-01-10,16.530028480708353,16.831615519810086,16.586984634399414,16.801425400756482,304976000.0
8342,2014-01-09,16.66198934644905,17.020221654481514,16.69840431213379,17.018353367945558,279148800.0
8341,2014-01-08,16.765943044215287,16.979760453544635,16.91440200805664,16.76967629282458,258529600.0
8340,2014-01-07,16.741978744753187,16.992211133087164,16.807960510253906,16.941169011588876,317209200.0
8339,2014-01-06,16.607530437573455,17.018360843455493,16.92903709411621,16.727356803711064,412610800.0
8338,2014-01-03,16.820100477848595,17.233109896093442,16.83721923828125,17.206967176986268,392467600.0
8337,2014-01-02,17.18081968400385,17.336748475666468,17.21536636352539,17.294731974273784,234684800.0
8336,2013-12-31,17.24244363837824,17.46902325408863,17.4609317779541,17.24773600896418,223084400.0
8335,2013-12-30,17.19016283557667,17.431993010910837,17.258634567260742,17.350139089786833,253629600.0
8334,2013-12-27,17.413631411368367,17.566447009923042,17.43199348449707,17.54808493679434,225884400.0
8333,2013-12-26,17.534383012833313,17.724860146966982,17.550567626953125,17.681286185875187,204008000.0
8332,2013-12-24,17.616858215608175,17.798931363857218,17.66790199279785,17.736995344265512,167554800.0
8331,2013-12-23,17.51508776923614,17.76283022724694,17.743223190307617,17.678173903208563,501306400.0
8330,2013-12-20,16.956727672430993,17.168056782695324,17.087446212768555,16.975713051520493,436413600.0
8329,2013-12-19,16.92280963885402,17.117954217872004,16.94552993774414,17.102392915786314,320308800.0
8328,2013-12-18,16.769371334870044,17.163084591582297,17.14192008972168,17.10861837019152,565863200.0
8327,2013-12-17,17.22315236883359,17.411761274295692,17.27326202392578,17.29878309216758,229902400.0
8326,2013-12-16,17.273889412192933,17.511361395848294,17.35138511657715,17.27420023939667,282592800.0
8325,2013-12-13,17.23217798595408,17.51882539742485,17.255830764770508,17.517891253946647,332822000.0
8324,2013-12-12,17.430125108287616,17.595390398552563,17.44599723815918,17.495796066408428,262290000.0
8323,2013-12-11,17.41954294690344,17.77061636023116,17.47151756286621,17.647055100618623,359718800.0
8322,2013-12-10,17.46653535716868,17.674442104253277,17.6019229888916,17.540610270095705,278269600.0
8321,2013-12-09,17.4572009722511,17.727352951284413,17.629314422607422,17.4572009722511,320493600.0
8320,2013-12-06,17.41580382422211,17.639270184829765,17.429807662963867,17.609390896376134,344352400.0
8319,2013-12-05,17.628687208419286,17.900394899507145,17.675060272216797,17.822897579657145,447580000.0
8318,2013-12-04,17.454711408727704,17.715216117612194,17.584808349609375,17.60036965179203,377809600.0
8317,2013-12-03,17.356983717402052,17.627759018893958,17.625890731811523,17.37627993158353,450968000.0
8316,2013-12-02,17.14347039773021,17.56394785576007,17.156230926513672,17.366936727117526,472544800.0
8315,2013-11-29,17.04979837009479,17.37721740623281,17.3068790435791,17.101774658588337,318127600.0
8314,2013-11-27,16.601303621881566,16.993461080927688,16.992216110229492,16.6918739935425,363448400.0
8313,2013-11-26,16.30873955911019,16.686578925352887,16.601299285888672,16.312472808052547,401382800.0
8312,2013-11-25,16.215371648798918,16.366942250692155,16.300649642944336,16.215993303019957,229311600.0
8311,2013-11-22,16.138497717162927,16.251475904343113,16.178024291992188,16.169309496709186,223725600.0
8310,2013-11-21,15.987236436233697,16.221907584010648,16.219728469848633,16.109551061588466,262026800.0
8309,2013-11-20,16.007773482106664,16.197316472948163,16.02862548828125,16.160278190477992,193916800.0
8308,2013-11-19,16.121062996798315,16.289441497895844,16.170238494873047,16.154053880211777,208938800.0
8307,2013-11-18,16.128219379945264,16.40802018955514,16.1416015625,16.339548493100057,244944000.0
8306,2013-11-15,16.32399443758089,16.467161082599503,16.339555740356445,16.38904207941155,317920400.0
8305,2013-11-14,16.24245114870717,16.473076591249537,16.43821907043457,16.271707131915612,282419200.0
8304,2013-11-13,16.089632604785727,16.254277905017986,16.203857421875,16.122001843551683,197220800.0
8303,2013-11-12,16.09087501654377,16.306249908378376,16.18455696105957,16.111727024030344,204276800.0
8302,2013-11-11,16.010266987520538,16.236223332719312,16.154680252075195,16.183936229946635,227452400.0
8301,2013-11-08,15.953620445088694,16.21941582911271,16.201675415039062,16.015556480806122,279316800.0
8300,2013-11-07,15.947079974417157,16.283524424397825,15.950502395629883,16.17116961047156,262620400.0
8299,2013-11-06,16.128222854176858,16.3355062745173,16.212879180908203,16.313407633927223,223375600.0
8298,2013-11-05,16.183135696400967,16.365389816704912,16.25894546508789,16.23202576738958,265213200.0
8297,2013-11-04,16.053484999276915,16.301337913312235,16.299171447753906,16.124343791554228,244627600.0
8296,2013-11-01,15.961575831041985,16.23882377993272,16.09122657775879,16.2146886066407,274890000.0
8295,2013-10-31,16.129604800457006,16.32206991103367,16.173852920532227,16.245022392719243,275696400.0
8294,2013-10-30,15.998089923471108,16.32299020355374,16.241920471191406,16.07823258746834,354163600.0
8293,2013-10-29,15.921362491673301,16.685961415804442,15.987579345703125,16.59375192646054,635807200.0
8292,2013-10-28,16.189627839381895,16.430673901153934,16.39601707458496,16.370024454658232,550440800.0
8291,2013-10-25,16.248427120499517,16.499682615531494,16.274728775024414,16.44058156172222,337792000.0
8290,2013-10-24,16.16611093186341,16.476158291514846,16.458829879760742,16.245014200604892,384764800.0
8289,2013-10-23,16.059359588582392,16.26575050483355,16.2437801361084,16.059359588582392,313723200.0
8288,2013-10-22,15.719911278973775,16.351765303678505,16.086275100708008,16.288642036263656,534063600.0
8287,2013-10-21,15.827910611563448,16.223360786704223,16.132389068603516,15.835646099527652,398106800.0
8286,2013-10-18,15.648133295140127,15.757980207957875,15.74653148651123,15.656797505091737,290542000.0
8285,2013-10-17,15.461547969190004,15.619356234227185,15.610692024230957,15.470830225064278,253593200.0
8284,2013-10-16,15.447617451653233,15.549728834693205,15.505789756774902,15.49588780653659,251101200.0
8283,2013-10-15,15.332822647068278,15.533332221551166,15.430601119995117,15.394397520392602,320073600.0
8282,2013-10-14,15.141904913874885,15.39656455955386,15.348912239074707,15.156757842730018,261898000.0
8281,2013-10-11,15.012253050899192,15.280836885221738,15.248966217041016,15.068878598751553,267738800.0
8280,2013-10-10,15.070423395664854,15.235658064552645,15.150875091552734,15.202860332067912,278602800.0
8279,2013-10-09,14.79936720640898,15.09363301212104,15.056502342224121,14.996163557678917,301725200.0
8278,2013-10-08,14.869295421296288,15.181818291782456,14.881672859191895,15.160156949200932,290917200.0
8277,2013-10-07,15.018134693711547,15.244017216130327,15.092397689819336,15.055576040933651,312292400.0
8276,2013-10-04,14.809266184440046,14.994922801690942,14.946343421936035,14.9720253670587,258868400.0
8275,2013-10-03,14.875484763095338,15.23473123728311,14.958101272583008,15.177795020579342,322753200.0
8274,2013-10-02,14.968621494250886,15.217710395333311,15.148398399353027,15.026793796720856,289184000.0
8273,2013-10-01,14.802457401587134,15.135403874125059,15.098891258239746,14.804623866372182,353883600.0
8272,2013-09-30,14.679616503583077,14.90395221917265,14.752023696899414,14.767494669690805,260156400.0
8271,2013-09-27,14.874865980027419,14.997090299958815,14.9376802444458,14.969550910925843,228040400.0
8270,2013-09-26,14.973265978565378,15.1174590313162,15.045053482055664,15.038246715938943,237221600.0
8269,2013-09-25,14.896834559798288,15.150874445136,14.899928092956543,15.137260916205603,316957200.0
8268,2013-09-24,15.09455771333164,15.331269156592434,15.134163856506348,15.313013677656773,364344400.0
8267,2013-09-23,14.933037406996421,15.375830765223741,15.181818962097168,15.350766865510609,762106800.0
8266,2013-09-20,14.419383596701874,14.807716180468098,14.463013648986816,14.790698443992438,699302800.0
8265,2013-09-19,14.519952465272107,14.72355723228029,14.614328384399414,14.564820274416311,404541200.0
8264,2013-09-18,14.254150218580126,14.43021555742641,14.378540992736816,14.332126426109486,456862000.0
8263,2013-09-17,13.846943626393212,14.224756281669285,14.088916778564453,13.861176855188994,399380800.0
8262,2013-09-16,13.83827889600997,14.283546099211867,13.92801284790039,14.26467257083227,543706800.0
8261,2013-09-13,14.379156486920879,14.59977723338401,14.385343551635742,14.5227297693707,298835600.0
8260,2013-09-12,14.419691533588042,14.71024564824794,14.626391410827637,14.49674065996452,404051200.0
8259,2013-09-11,14.3825639712938,14.657336500935534,14.472299575805664,14.450638231767847,898696400.0
8258,2013-09-10,15.146548445863905,15.701973348631112,15.305594444274902,15.663294255505225,743195600.0
8257,2013-09-09,15.579123039327076,15.716509285266252,15.662359237670898,15.626155647500031,340687200.0
8256,2013-09-06,15.16047203226233,15.452262365975642,15.416369438171387,15.423177857257643,359525600.0
8255,2013-09-05,15.274649760426389,15.49248941922831,15.32508659362793,15.479183256883077,236367600.0
8254,2013-09-04,15.356335251581099,15.54075577168587,15.430907249450684,15.457828590081217,345032800.0
8253,2013-09-03,15.080011232142803,15.490003406387345,15.118070602416992,15.25793230200259,331928800.0
8252,2013-08-30,15.053716054425601,15.253296893189287,15.075995445251465,15.223901714134959,272297200.0
8251,2013-08-29,15.196982198393705,15.363145605365508,15.214619636535645,15.213072869731478,239657600.0
8250,2013-08-28,15.038238053084719,15.34147856526344,15.189857482910156,15.038238053084719,307608000.0
8249,2013-08-27,15.047529391673494,15.549114861499469,15.118388175964355,15.409560453174207,424188800.0
8248,2013-08-26,15.48692025678129,15.787067449603612,15.563349723815918,15.494655745109702,330965600.0
8247,2013-08-23,15.451332366080921,15.575103452485177,15.503006935119629,15.572627964655949,222731600.0
8246,2013-08-22,15.415745846096407,15.644414475489622,15.563034057617188,15.62553929511073,244207600.0
8245,2013-08-21,15.508580970291627,15.692690892658396,15.544475555419922,15.58253495370222,335879600.0
8244,2013-08-20,15.496815448884723,15.798509277228064,15.50455093383789,15.771898614078978,358688400.0
8243,2013-08-19,15.595218536155807,15.896601784693559,15.710945129394531,15.605738534621574,510518400.0
8242,2013-08-16,15.436172409083282,15.562418999615318,15.543543815612793,15.476087589821944,362306000.0
8241,2013-08-15,15.133545921825759,15.54570633124386,15.406771659851074,15.360667770453789,490294000.0
8240,2013-08-14,15.26722437848641,15.602953780787608,15.425032615661621,15.405848408893025,756372400.0
8239,2013-08-13,14.482820031468654,15.306212324461509,15.148713111877441,14.572246626182496,881941200.0
8238,2013-08-12,14.129456521400392,14.50138960809801,14.461474418640137,14.1365739645152,364434000.0
8237,2013-08-09,14.037241328329179,14.247961846470487,14.061994552612305,14.191645327988299,266865200.0
8236,2013-08-08,14.17029753411335,14.360597796277508,14.264984130859375,14.35317133172767,255777200.0
8235,2013-08-07,14.19477404007927,14.355544648317101,14.293449401855469,14.257176282392434,298858000.0
8234,2013-08-06,14.20707258453049,14.505864964136103,14.301752090454102,14.386901589929408,334857600.0
8233,2013-08-05,14.206453999729906,14.46835753585092,14.430854797363281,14.284532718101122,318855600.0
8232,2013-08-02,14.0376929656069,14.22797292111247,14.218442916870117,14.07919157839556,274783600.0
8231,2013-08-01,13.933178605523592,14.04199797287952,14.038309097290039,14.009722363583034,206250800.0
8230,2013-07-31,13.815445450778672,14.058597687344498,13.910738945007324,13.986360076948447,322957600.0
8229,2013-07-30,13.809297133659898,14.052758004439616,13.93502426147461,13.831737383713426,309422400.0
8228,2013-07-29,13.531712957518009,13.83265668331934,13.765028953552246,13.550156510707026,248057600.0
8227,2013-07-26,13.351579093053433,13.557536376846508,13.555999755859375,13.381089275269476,200152400.0
8226,2013-07-25,13.396761924233559,13.568598282219494,13.479452133178711,13.54708067081875,229493600.0
8225,2013-07-24,13.37986084194785,13.66666395131117,13.541245460510254,13.492676084491285,591936800.0
8224,2013-07-23,12.871114265574496,13.12471829395378,12.879721641540527,13.095208111486224,369395600.0
8223,2013-07-22,13.078913119387877,13.210479696911161,13.104734420776367,13.201565327038667,207796400.0
8222,2013-07-19,13.044485732271552,13.340510971358311,13.0629301071167,13.313460042429883,268721600.0
8221,2013-07-18,13.236918759584256,13.367869724881116,13.272269248962402,13.322067422442737,218878800.0
8220,2013-07-17,13.163445812723198,13.286405818665186,13.227691650390625,13.2089411052146,198990400.0
8219,2013-07-16,13.038955237213285,13.239994041398177,13.22431755065918,13.111193668854582,216538000.0
8218,2013-07-15,13.058321112717707,13.263048787779606,13.139473915100098,13.06477705557653,241917200.0
8217,2013-07-12,13.015590239526924,13.211710498410023,13.110883712768555,13.145927203789743,279563200.0
8216,2013-07-11,12.94673611002738,13.16437486027735,13.13486385345459,13.00145279348862,326292400.0
8215,2013-07-10,12.856971321898984,13.058317888294205,12.933205604553223,12.898469931762644,281405600.0
8214,2013-07-09,12.615050734706779,13.018357921774314,12.983007431030273,12.71403309380353,352584400.0
8213,2013-07-08,12.623345749457728,12.94150417652983,12.758601188659668,12.914146257092769,298138400.0
8212,2013-07-05,12.767824201939987,13.011898969177798,12.83145523071289,12.922753637236017,274024800.0
8211,2013-07-03,12.832381723852047,13.002373703119137,12.935359954833984,12.937204392516453,240928800.0
8210,2013-07-02,12.58707444257469,12.960871366655812,12.864347457885742,12.602136936523467,469865200.0
8209,2013-07-01,12.333469400109395,12.67314627983075,12.579388618469238,12.378657701871878,391053600.0
